78.000,309.000,18.000,97.536,326.342,30.615
78.000,335.000,41.000,93.852,353.666,38.773
78.000,347.000,41.000,93.654,356.886,44.462
79.000,207.000,43.000,94.617,228.915,40.789
79.000,221.000,23.000,98.856,226.164,44.129
79.000,229.000,54.000,91.383,254.136,48.615
79.000,243.000,71.000,89.470,262.665,64.956
79.000,245.000,69.000,90.066,263.386,60.425
79.000,250.000,78.000,90.355,268.148,72.135
79.000,251.000,41.000,89.956,276.666,43.038
79.000,283.000,58.000,91.914,312.296,67.887
79.000,288.000,15.000,99.563,307.620,28.074
79.000,309.000,51.000,94.067,331.507,53.332
79.000,322.000,62.000,92.560,340.023,58.904
79.000,331.000,45.000,93.353,349.136,43.234
79.000,333.000,24.000,102.048,345.879,38.335
79.000,335.000,50.000,91.626,348.522,50.393
79.000,338.000,34.000,100.857,350.950,46.963
79.000,342.000,27.000,101.195,354.833,39.317
79.000,354.000,18.000,97.232,370.563,31.286
79.000,356.000,9.000,95.014,370.502,23.351
79.000,356.000,21.000,98.521,371.409,33.952
80.000,194.000,49.000,86.308,223.832,38.566
80.000,197.000,48.000,87.829,226.493,39.722
80.000,220.000,78.000,94.486,237.163,71.449
80.000,223.000,68.000,93.227,237.833,62.337
80.000,224.000,29.000,98.106,236.385,44.567
80.000,275.000,30.000,100.273,293.998,39.336
80.000,279.000,49.000,93.291,305.082,56.816
80.000,291.000,33.000,98.525,309.951,45.626
80.000,296.000,69.000,95.206,319.392,69.532
80.000,326.000,58.000,92.760,340.582,58.237
81.000,196.000,33.000,98.019,222.440,38.656
81.000,209.000,23.000,103.657,212.510,47.732
81.000,225.000,73.000,94.013,239.332,67.952
81.000,232.000,16.000,101.138,251.093,26.958
81.000,236.000,48.000,93.377,260.174,41.378
81.000,242.000,39.000,92.990,267.446,35.934
81.000,251.000,40.000,93.173,277.288,43.945
81.000,257.000,31.000,97.613,280.110,44.903
81.000,292.000,60.000,93.737,316.449,65.663
81.000,297.000,64.000,93.374,319.464,65.204
81.000,299.000,35.000,100.573,317.580,49.257
81.000,314.000,19.000,100.941,325.380,32.672
81.000,316.000,53.000,96.240,337.269,54.884
81.000,325.000,37.000,96.177,345.691,34.465
81.000,342.000,51.000,93.414,351.985,56.818
82.000,184.000,61.000,101.520,214.532,64.448
82.000,203.000,54.000,91.050,230.419,43.676
82.000,205.000,67.000,99.865,228.825,58.795
82.000,207.000,39.000,94.009,226.235,34.211
82.000,217.000,17.000,102.434,226.074,36.731
82.000,223.000,72.000,95.566,237.409,65.820
82.000,224.000,84.000,91.775,242.230,71.224
82.000,232.000,36.000,98.096,254.491,32.730
82.000,233.000,50.000,96.307,257.075,43.411
82.000,234.000,82.000,91.152,251.293,69.927
82.000,235.000,30.000,104.282,242.815,40.368
82.000,249.000,50.000,89.664,273.217,51.824
82.000,253.000,70.000,92.990,272.589,63.497
82.000,267.000,55.000,89.973,289.263,63.147
82.000,268.000,88.000,92.054,282.371,82.071
82.000,273.000,73.000,96.183,298.187,83.159
82.000,276.000,69.000,100.054,302.931,79.597
82.000,303.000,23.000,102.283,319.167,35.338
82.000,311.000,43.000,99.023,325.142,53.314
82.000,314.000,30.000,98.754,332.601,33.637
82.000,325.000,75.000,93.179,343.792,74.563
82.000,348.000,13.000,97.481,365.134,25.726
82.000,349.000,35.000,100.771,354.258,45.709
82.000,355.000,27.000,100.891,365.879,39.587
82.000,370.000,32.000,98.719,368.523,47.231
83.000,190.000,58.000,91.538,221.942,56.549
83.000,199.000,62.000,101.182,224.674,56.637
83.000,216.000,61.000,100.214,237.378,51.007
83.000,228.000,63.000,96.327,245.015,55.075
83.000,230.000,56.000,96.692,255.681,48.367
83.000,241.000,23.000,105.530,256.864,39.099
83.000,241.000,83.000,92.368,259.337,72.516
83.000,258.000,56.000,87.955,285.323,65.314
83.000,265.000,27.000,101.266,282.539,37.892
83.000,285.000,59.000,97.087,313.321,67.751
83.000,298.000,76.000,100.114,319.805,74.027
83.000,321.000,29.000,99.227,339.404,32.996
84.000,202.000,23.000,108.555,208.233,47.778
84.000,211.000,55.000,99.551,235.282,46.005
84.000,212.000,22.000,106.144,216.181,46.253
84.000,222.000,51.000,101.062,245.749,45.122
84.000,240.000,39.000,96.817,262.224,38.048
84.000,252.000,36.000,99.992,274.935,46.816
84.000,253.000,90.000,97.325,270.654,82.538
84.000,256.000,83.000,97.606,279.205,77.364
84.000,265.000,14.000,105.474,284.660,27.846
84.000,266.000,73.000,93.044,287.662,81.916
84.000,287.000,67.000,98.189,314.549,75.677
84.000,288.000,88.000,97.826,307.551,78.611
84.000,294.000,82.000,101.558,312.865,76.077
84.000,296.000,34.000,102.488,314.785,46.596
84.000,296.000,40.000,101.042,318.472,53.588
84.000,301.000,16.000,107.092,318.844,29.754
84.000,305.000,70.000,98.748,325.361,63.131
84.000,307.000,61.000,98.657,329.641,60.617
84.000,313.000,86.000,90.978,333.112,80.403
84.000,324.000,38.000,99.100,338.853,38.897
84.000,332.000,74.000,96.916,350.550,76.383
84.000,339.000,51.000,96.504,348.509,56.469
84.000,366.000,26.000,102.083,366.867,41.760
84.000,372.000,36.000,98.935,368.792,50.088
84.000,378.000,26.000,102.721,374.943,44.903
85.000,188.000,22.000,103.857,209.900,43.274
85.000,200.000,49.000,91.418,228.457,38.238
85.000,208.000,50.000,93.819,235.709,39.872
85.000,211.000,46.000,98.559,235.457,40.041
85.000,229.000,87.000,95.244,246.887,74.749
85.000,230.000,17.000,104.275,248.062,30.612
85.000,233.000,38.000,99.408,254.076,35.201
85.000,239.000,28.000,107.201,250.012,42.554
85.000,242.000,62.000,94.668,259.469,50.378
85.000,245.000,80.000,95.099,261.519,73.823
85.000,247.000,68.000,97.009,265.204,57.361
85.000,252.000,14.000,106.845,276.397,27.513
85.000,252.000,58.000,90.187,281.448,66.567
85.000,257.000,23.000,106.433,278.704,35.865
85.000,268.000,60.000,94.057,294.133,65.812
85.000,273.000,46.000,97.588,298.600,56.952
85.000,276.000,31.000,101.406,296.376,39.224
85.000,279.000,92.000,97.335,301.521,87.879
85.000,283.000,43.000,97.573,307.887,52.557
85.000,283.000,75.000,101.605,306.243,81.408
85.000,291.000,67.000,99.567,316.623,72.322
85.000,301.000,50.000,100.167,325.452,52.964
85.000,308.000,67.000,98.522,329.188,58.879
85.000,317.000,53.000,100.168,339.152,53.898
85.000,324.000,28.000,100.972,341.403,36.645
85.000,331.000,16.000,108.737,339.107,29.613
85.000,367.000,41.000,99.803,364.138,55.673
85.000,375.000,31.000,100.467,370.754,48.185
86.000,178.000,52.000,75.013,188.488,47.420
86.000,192.000,21.000,108.534,208.905,43.600
86.000,219.000,22.000,103.686,228.304,44.151
86.000,228.000,44.000,100.238,247.173,42.274
86.000,228.000,82.000,96.812,245.434,69.074
86.000,242.000,71.000,96.652,260.518,62.578
86.000,246.000,91.000,101.489,261.478,82.589
86.000,262.000,19.000,109.796,285.510,31.228
86.000,300.000,28.000,102.937,319.485,39.103
86.000,306.000,55.000,100.596,329.940,55.275
86.000,339.000,57.000,96.302,345.807,67.404
86.000,344.000,36.000,104.735,345.038,46.856
86.000,345.000,41.000,102.468,347.861,48.039
87.000,186.000,9.000,103.092,209.032,27.749
87.000,204.000,28.000,110.192,213.113,47.684
87.000,207.000,68.000,104.094,230.141,58.101
87.000,210.000,85.000,100.461,231.167,72.612
87.000,215.000,32.000,92.947,234.321,46.721
87.000,218.000,57.000,104.424,242.569,50.141
87.000,221.000,29.000,99.763,237.424,45.582
87.000,243.000,56.000,98.961,266.984,55.282
87.000,253.000,22.000,109.356,275.439,35.523
87.000,260.000,79.000,97.757,276.554,76.943
87.000,262.000,56.000,93.348,286.260,63.973
87.000,263.000,93.000,96.692,276.193,84.237
87.000,265.000,31.000,98.933,285.916,39.973
87.000,271.000,16.000,107.804,288.981,28.583
87.000,283.000,50.000,101.507,308.325,56.544
87.000,289.000,17.000,109.705,310.613,30.367
87.000,315.000,20.000,104.178,314.373,33.840
87.000,322.000,83.000,95.845,341.393,81.542
87.000,337.000,26.000,107.468,337.857,38.599
87.000,345.000,55.000,96.818,350.253,67.911
87.000,363.000,22.000,99.018,367.509,36.850
87.000,381.000,30.000,101.865,374.357,49.587
88.000,202.000,15.000,109.501,211.462,36.357
88.000,212.000,68.000,104.664,232.299,57.769
88.000,216.000,11.000,104.239,232.823,29.810
88.000,227.000,76.000,101.786,242.015,66.640
88.000,233.000,47.000,100.182,257.819,41.533
88.000,240.000,30.000,103.986,254.309,42.134
88.000,249.000,90.000,101.658,264.377,81.546
88.000,268.000,32.000,99.870,288.718,40.053
88.000,275.000,57.000,99.548,300.288,66.430
88.000,276.000,32.000,101.195,296.741,39.304
88.000,291.000,79.000,104.182,310.133,74.752
88.000,301.000,17.000,109.878,317.688,30.797
88.000,301.000,54.000,101.942,325.353,55.040
88.000,306.000,77.000,101.961,325.572,71.302
88.000,308.000,89.000,94.357,330.269,82.453
88.000,313.000,55.000,103.366,336.564,54.483
88.000,313.000,59.000,103.208,333.890,57.952
88.000,323.000,44.000,102.474,336.520,47.840
88.000,342.000,69.000,100.146,353.960,69.462
88.000,362.000,57.000,96.073,363.864,63.551
88.000,364.000,13.000,98.107,363.065,28.261
88.000,367.000,39.000,102.991,363.195,53.915
88.000,377.000,42.000,101.734,373.695,55.694
88.000,383.000,31.000,101.629,375.821,50.633
89.000,178.000,53.000,80.029,189.611,47.397
89.000,185.000,56.000,93.216,215.729,53.233
89.000,188.000,55.000,91.275,218.883,51.188
89.000,189.000,13.000,109.896,208.219,32.575
89.000,194.000,59.000,95.558,225.334,53.530
89.000,202.000,67.000,106.796,228.263,59.173
89.000,206.000,62.000,104.326,231.997,55.766
89.000,215.000,71.000,111.056,233.290,57.823
89.000,218.000,79.000,108.332,236.148,67.658
89.000,221.000,29.000,100.663,238.568,45.069
89.000,256.000,33.000,97.927,278.582,45.025
89.000,258.000,62.000,96.808,281.656,60.924
89.000,269.000,49.000,101.836,293.866,58.261
89.000,270.000,94.000,99.678,284.801,87.230
89.000,272.000,87.000,97.823,285.567,81.161
89.000,296.000,16.000,110.414,314.545,29.383
89.000,310.000,15.000,110.766,316.373,30.542
89.000,311.000,83.000,97.543,330.886,77.536
89.000,313.000,22.000,102.083,311.021,35.232
89.000,362.000,15.000,99.886,361.969,30.742
89.000,367.000,31.000,105.095,361.930,46.885
89.000,367.000,56.000,98.132,369.471,61.104
89.000,370.000,8.000,101.452,377.699,23.179
89.000,379.000,16.000,101.576,368.410,39.132
90.000,181.000,17.000,109.157,204.203,37.743
90.000,183.000,40.000,99.771,218.476,38.504
90.000,187.000,48.000,91.549,216.293,45.796
90.000,197.000,27.000,114.884,209.469,46.392
90.000,216.000,44.000,104.295,237.287,37.992
90.000,221.000,69.000,105.200,238.620,57.822
90.000,237.000,61.000,103.329,258.539,51.544
90.000,247.000,23.000,112.529,267.551,37.593
90.000,253.000,77.000,100.872,269.207,72.302
90.000,255.000,39.000,107.737,276.963,53.121
90.000,267.000,42.000,102.274,292.193,56.028
90.000,267.000,69.000,103.103,286.163,72.470
90.000,279.000,73.000,105.633,301.998,82.208
90.000,281.000,60.000,105.342,308.589,69.580
90.000,290.000,42.000,104.905,311.174,51.943
90.000,311.000,90.000,96.786,333.516,84.699
90.000,312.000,35.000,106.309,329.472,43.463
90.000,317.000,90.000,97.582,339.227,85.864
90.000,327.000,38.000,106.073,330.568,43.808
90.000,329.000,49.000,104.507,335.149,55.930
90.000,333.000,83.000,102.425,350.108,84.074
90.000,334.000,49.000,104.568,341.464,54.118
90.000,337.000,38.000,108.868,332.257,47.057
90.000,349.000,23.000,108.039,347.173,36.312
90.000,350.000,35.000,107.325,349.607,48.459
90.000,352.000,58.000,98.378,356.856,68.265
90.000,360.000,33.000,105.807,356.706,47.409
90.000,367.000,53.000,100.184,367.982,60.560
91.000,171.000,33.000,84.436,161.301,27.746
91.000,178.000,29.000,107.735,200.596,28.969
91.000,181.000,46.000,83.569,200.531,48.911
91.000,183.000,37.000,98.911,217.130,36.663
91.000,225.000,57.000,108.388,249.715,50.283
91.000,238.000,88.000,102.823,253.099,77.668
91.000,240.000,54.000,103.482,262.354,49.274
91.000,240.000,72.000,101.032,258.362,61.602
91.000,252.000,69.000,101.162,269.716,59.740
91.000,253.000,84.000,102.710,273.719,78.330
91.000,269.000,59.000,99.531,295.845,65.772
91.000,285.000,95.000,103.137,306.923,90.794
91.000,296.000,70.000,104.654,317.900,66.100
91.000,298.000,77.000,107.441,318.790,72.840
91.000,303.000,66.000,104.877,324.538,60.858
91.000,312.000,46.000,109.561,333.667,47.198
91.000,319.000,27.000,103.672,328.986,36.844
91.000,344.000,31.000,112.084,347.183,44.260
91.000,352.000,16.000,105.484,351.496,30.110
92.000,172.000,43.000,81.605,170.685,33.705
92.000,174.000,48.000,73.383,179.123,46.823
92.000,188.000,35.000,103.546,224.600,36.181
92.000,198.000,76.000,110.282,222.887,70.213
92.000,199.000,22.000,115.581,210.034,43.663
92.000,200.000,55.000,99.843,231.909,48.620
92.000,205.000,84.000,105.188,228.249,70.513
92.000,210.000,18.000,112.295,220.457,37.993
92.000,210.000,89.000,105.765,231.707,76.193
92.000,211.000,55.000,104.405,237.795,46.825
92.000,215.000,13.000,105.454,233.402,29.373
92.000,223.000,50.000,109.658,245.451,44.306
92.000,223.000,85.000,105.928,240.919,72.366
92.000,233.000,54.000,107.154,256.969,46.077
92.000,263.000,73.000,99.692,278.551,77.366
92.000,268.000,79.000,100.797,284.684,81.624
92.000,280.000,79.000,102.602,298.412,80.062
92.000,288.000,19.000,113.997,311.049,32.282
92.000,290.000,37.000,103.946,306.305,51.483
92.000,299.000,44.000,112.535,320.548,51.174
92.000,301.000,31.000,105.595,322.707,39.947
92.000,314.000,51.000,109.442,337.905,51.522
92.000,326.000,66.000,109.721,341.272,63.919
92.000,337.000,27.000,113.874,334.217,39.352
92.000,338.000,16.000,114.503,337.980,29.405
92.000,343.000,23.000,111.569,338.083,35.993
92.000,347.000,70.000,103.832,358.509,69.495
92.000,354.000,46.000,106.980,358.954,58.509
92.000,357.000,16.000,103.790,356.721,30.638
92.000,357.000,38.000,106.805,354.804,51.735
92.000,361.000,55.000,100.808,362.060,62.060
92.000,375.000,37.000,105.642,368.954,52.060
93.000,169.000,38.000,83.350,166.421,28.862
93.000,196.000,46.000,96.886,225.203,37.927
93.000,200.000,39.000,99.598,229.520,35.202
93.000,213.000,31.000,97.548,236.721,39.058
93.000,222.000,91.000,108.738,242.649,80.237
93.000,238.000,61.000,105.658,260.850,53.129
93.000,244.000,95.000,106.893,258.225,85.243
93.000,256.000,39.000,111.077,277.603,54.135
93.000,264.000,85.000,101.339,277.635,77.262
93.000,269.000,20.000,112.977,289.481,31.315
93.000,272.000,60.000,104.175,297.602,69.069
93.000,282.000,86.000,102.429,299.732,80.086
93.000,317.000,76.000,103.437,335.141,73.349
93.000,318.000,84.000,102.766,337.896,81.212
93.000,321.000,68.000,107.122,339.288,66.152
93.000,332.000,85.000,105.897,350.867,85.456
93.000,361.000,66.000,101.000,364.818,72.262
93.000,367.000,22.000,104.155,366.478,38.948
94.000,179.000,71.000,111.056,211.839,60.743
94.000,184.000,67.000,114.639,216.325,63.676
94.000,184.000,79.000,111.428,215.127,72.597
94.000,189.000,16.000,117.666,208.320,37.310
94.000,209.000,30.000,104.879,232.010,39.087
94.000,214.000,60.000,109.314,240.044,54.313
94.000,232.000,49.000,107.151,256.428,42.618
94.000,233.000,80.000,106.315,248.670,65.501
94.000,242.000,39.000,104.842,259.033,48.390
94.000,244.000,93.000,108.664,259.122,83.699
94.000,245.000,68.000,102.864,263.187,58.181
94.000,247.000,73.000,102.721,263.782,64.356
94.000,250.000,32.000,98.999,273.132,44.121
94.000,253.000,32.000,99.366,275.027,44.577
94.000,260.000,93.000,102.392,273.339,83.877
94.000,261.000,17.000,113.390,284.100,29.701
94.000,276.000,24.000,107.119,295.092,34.095
94.000,279.000,33.000,104.902,298.738,40.363
94.000,279.000,93.000,105.728,301.761,89.134
94.000,283.000,90.000,106.043,304.850,86.211
94.000,288.000,81.000,105.466,305.120,73.114
94.000,290.000,89.000,104.846,309.089,83.340
94.000,301.000,89.000,101.438,320.006,82.601
94.000,315.000,67.000,106.538,334.437,64.295
94.000,319.000,56.000,112.478,339.082,54.755
94.000,325.000,19.000,117.251,309.188,33.099
94.000,326.000,59.000,113.127,338.599,57.351
94.000,349.000,50.000,108.294,353.760,60.786
94.000,350.000,63.000,100.287,352.722,69.485
94.000,360.000,28.000,111.072,353.260,44.194
94.000,391.000,43.000,110.394,397.944,51.718
95.000,170.000,52.000,77.531,164.316,44.417
95.000,171.000,60.000,121.137,200.584,63.229
95.000,186.000,35.000,102.486,218.407,34.544
95.000,208.000,78.000,114.465,225.366,62.990
95.000,215.000,73.000,115.156,232.225,59.176
95.000,228.000,71.000,101.827,245.177,56.564
95.000,232.000,56.000,111.007,256.196,48.936
95.000,239.000,26.000,112.433,260.641,41.196
95.000,249.000,57.000,98.444,275.589,64.661
95.000,253.000,44.000,110.244,274.265,55.034
95.000,305.000,33.000,108.476,325.876,41.844
95.000,307.000,93.000,103.579,330.004,88.379
95.000,309.000,34.000,109.693,328.700,42.396
95.000,324.000,17.000,118.874,310.832,31.182
95.000,324.000,75.000,108.822,342.668,73.142
95.000,334.000,71.000,111.936,352.102,69.281
95.000,342.000,60.000,103.653,349.446,67.266
95.000,343.000,44.000,112.233,350.781,49.430
95.000,360.000,64.000,101.924,361.245,70.040
95.000,379.000,58.000,112.110,393.015,64.095
96.000,161.000,47.000,72.050,153.582,41.323
96.000,175.000,53.000,86.418,179.937,44.778
96.000,192.000,67.000,115.341,223.351,63.299
96.000,194.000,61.000,103.959,225.237,55.421
96.000,209.000,16.000,108.550,225.456,32.414
96.000,221.000,21.000,105.944,241.661,37.046
96.000,227.000,84.000,108.265,244.441,70.995
96.000,237.000,55.000,109.432,259.569,50.092
96.000,238.000,60.000,108.244,261.109,54.848
96.000,245.000,18.000,109.906,274.199,31.517
96.000,265.000,30.000,106.890,278.702,40.654
96.000,283.000,50.000,110.065,305.003,57.882
96.000,285.000,98.000,107.141,307.396,93.216
96.000,287.000,44.000,109.854,307.816,51.488
96.000,289.000,32.000,107.914,312.601,42.731
96.000,293.000,51.000,111.924,316.668,56.967
96.000,306.000,44.000,116.495,325.537,50.006
96.000,313.000,75.000,106.702,331.669,71.928
96.000,314.000,24.000,105.831,310.385,36.094
96.000,321.000,17.000,118.830,306.839,31.302
96.000,332.000,80.000,109.169,350.606,77.978
96.000,333.000,38.000,113.897,325.057,49.604
96.000,335.000,29.000,119.169,336.519,39.729
96.000,344.000,59.000,104.377,350.523,67.255
96.000,349.000,18.000,113.012,344.049,32.084
96.000,353.000,72.000,109.031,366.411,71.477
96.000,354.000,27.000,113.213,347.884,42.235
96.000,370.000,32.000,109.820,363.563,48.370
96.000,376.000,60.000,113.655,390.690,66.062
96.000,385.000,41.000,113.183,386.110,53.337
96.000,396.000,31.000,110.144,393.984,49.901
97.000,159.000,41.000,78.262,153.710,31.708
97.000,160.000,52.000,88.247,159.463,43.510
97.000,160.000,60.000,123.558,189.519,54.944
97.000,179.000,60.000,120.151,208.544,63.374
97.000,179.000,70.000,115.826,212.259,61.120
97.000,187.000,78.000,114.796,217.273,70.450
97.000,193.000,42.000,97.141,215.276,34.588
97.000,202.000,61.000,109.173,231.980,56.608
97.000,205.000,29.000,111.561,225.877,40.915
97.000,218.000,30.000,103.257,241.216,40.760
97.000,220.000,80.000,116.336,237.889,66.884
97.000,226.000,34.000,101.177,248.461,44.591
97.000,230.000,36.000,104.089,252.867,44.396
97.000,238.000,76.000,106.413,255.061,62.753
97.000,255.000,85.000,106.214,269.932,77.397
97.000,259.000,71.000,106.389,267.739,64.988
97.000,261.000,57.000,101.449,284.698,67.629
97.000,271.000,43.000,105.425,293.257,55.199
97.000,300.000,61.000,115.335,325.933,62.778
97.000,306.000,71.000,108.290,324.836,68.143
97.000,310.000,18.000,115.025,303.495,31.677
97.000,312.000,83.000,106.551,332.769,79.206
97.000,320.000,27.000,108.339,324.331,37.447
97.000,328.000,86.000,110.117,347.979,85.638
97.000,335.000,43.000,116.015,337.765,49.467
97.000,345.000,72.000,110.896,360.131,69.495
97.000,346.000,79.000,111.769,363.248,76.094
97.000,371.000,46.000,108.091,369.287,59.021
97.000,384.000,24.000,118.930,381.007,42.224
98.000,164.000,69.000,121.904,192.328,62.476
98.000,165.000,43.000,75.944,159.566,32.587
98.000,171.000,65.000,127.049,203.213,66.495
98.000,179.000,53.000,92.475,190.948,44.107
98.000,192.000,54.000,104.270,222.656,48.112
